,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
47,4.0,4.0,5.0,0.5,0.44444444444444436,0.4705882352941176,0.34552738927738924,0.6421366794675689,0.0,0.0,2605.0,62086.0,404.0,441.0,0.9871063232421875,0.865736124958458,0.8552199606040709,0.8604459124690339,0.9935349655944952,0.755072463768116
48,5.1,8.9,3.9,0.3642857142857143,0.5666666666666667,0.4434782608695652,0.31791601329527025,0.726745277898244,0.0,0.0,3979.0,59883.0,532.0,1142.0,0.974456787109375,0.8820660607404123,0.7769966803358719,0.8262043189368771,0.9911942398410991,0.7038740491774279
49,7.4,4.6,8.6,0.6166666666666666,0.4625,0.5285714285714285,0.4063008829262699,0.5763668760869336,0.0,0.0,6593.0,56958.0,912.0,1073.0,0.9697113037109375,0.8784810126582279,0.86003130707018,0.8691582624744578,0.9842405391394505,0.7685940778736302
50,10.5,10.5,8.5,0.5,0.5526315789473684,0.5249999999999999,0.4051932235664905,0.7185521702803135,0.0,0.0,7680.0,55641.0,990.0,1225.0,0.9662017822265625,0.8858131487889274,0.862436833239753,0.8739687055476529,0.9825184086454415,0.7761495704901465
51,8.7,3.3,3.3,0.725,0.725,0.725,0.6295323938411838,0.8326343127512923,0.0,0.0,6213.0,58329.0,641.0,353.0,0.984832763671875,0.9064779690691567,0.9462381967712458,0.9259314456035768,0.9891300661353231,0.8620785347578743
52,13.6,7.4,5.4,0.6476190476190475,0.7157894736842104,0.6799999999999999,0.5770899148181096,0.8344371989097781,0.0,0.0,9263.0,54402.0,919.0,952.0,0.9714508056640625,0.9097426831663721,0.9068037200195791,0.9082708241408051,0.9833878635599501,0.8319561702892042
53,6.4,12.6,15.6,0.3368421052631579,0.2909090909090909,0.3121951219512195,0.20202283803090254,0.5119868992916675,3.0,0.0,5293.0,56862.0,2277.0,1104.0,0.9484100341796875,0.6992073976221929,0.8274191027043927,0.757929405026133,0.9614974889666718,0.6102144339405119
54,5.5,3.5,4.5,0.611111111111111,0.55,0.5789473684210527,0.4675955988455988,0.6845210561586279,0.0,0.0,2648.0,61774.0,426.0,688.0,0.983001708984375,0.8614183474300585,0.7937649880095923,0.8262090483619344,0.9931511254019293,0.7038809144072302
55,3.9,3.1,3.1,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.43552059052059044,0.7130443381237745,0.0,0.0,1966.0,63052.0,326.0,192.0,0.992095947265625,0.8577661431064573,0.9110287303058388,0.8835955056179775,0.9948562592697782,0.7914653784219001
56,10.4,16.6,12.6,0.3851851851851852,0.4521739130434782,0.41600000000000004,0.3170074970173217,0.6753420939151012,0.0,0.0,6107.0,56434.0,1378.0,1617.0,0.9542999267578125,0.8158984635938544,0.7906525116519938,0.8030771253862844,0.9761641181761572,0.6709514392441221
57,10.8,16.2,14.2,0.4,0.43200000000000005,0.4153846153846154,0.2939266057300113,0.6384515552083626,0.0,1.0,8049.0,54049.0,1555.0,1883.0,0.947540283203125,0.838088296543107,0.8104107933950866,0.824017199017199,0.9720343860153946,0.7007051449464612
58,4.8,6.2,4.2,0.43636363636363623,0.5333333333333333,0.48,0.3408801982331394,0.6784874574220526,0.0,0.0,4063.0,60322.0,402.0,749.0,0.9824371337890625,0.90996640537514,0.8443474646716542,0.8759297186590492,0.993379882748172,0.7792481779823552
59,8.6,3.4,3.4,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.6385391079508727,0.8388310666923878,0.0,0.0,4907.0,59656.0,509.0,464.0,0.9851531982421875,0.9060192023633677,0.9136101284676968,0.9097988319273199,0.991539931854068,0.8345238095238096
60,9.0,11.0,11.0,0.45,0.45,0.45,0.319229050765295,0.5908870703139353,0.0,1.0,7345.0,55845.0,1492.0,854.0,0.964202880859375,0.8311644223152653,0.8958409562141725,0.8622916177506457,0.9739784083576051,0.7579197193272108
61,4.8,1.2,1.2,0.8,0.8,0.8,0.7628571428571429,0.8708946449176297,0.0,0.0,3130.0,61893.0,354.0,159.0,0.9921722412109375,0.8983926521239954,0.9516570386135603,0.9242580835671047,0.994312978938744,0.859181992863025
62,19.7,25.3,26.3,0.4377777777777777,0.42826086956521736,0.4329670329670329,0.3086709085126402,0.6164960807890727,3.0,2.0,13494.0,46823.0,3188.0,2031.0,0.9203643798828125,0.8088958158494185,0.8691787439613526,0.8379544819449188,0.9362540241146947,0.721102976540373
63,18.9,31.1,28.1,0.378,0.40212765957446817,0.3896907216494845,0.2711108392436091,0.5934181244638309,2.0,3.0,13629.0,45167.0,3888.0,2852.0,0.89715576171875,0.7780441856482274,0.8269522480432012,0.8017530442967233,0.9207420242584854,0.669105012519024
64,16.0,35.0,40.0,0.3137254901960784,0.2857142857142857,0.2990654205607476,0.1934891630086127,0.5299738340641852,5.0,2.0,13610.0,44040.0,3923.0,3963.0,0.879669189453125,0.7762504990589175,0.7744835827690206,0.7753660342961317,0.9182077851677335,0.633141049497581
65,20.0,23.0,21.0,0.4651162790697675,0.4878048780487805,0.47619047619047616,0.35923148794673926,0.6840172938215779,2.0,2.0,14389.0,45891.0,2882.0,2374.0,0.9197998046875,0.8331306814892016,0.8583785718546799,0.845566198507375,0.940909929674205,0.7324510053448715
66,12.7,6.3,5.3,0.6684210526315789,0.7055555555555555,0.6864864864864865,0.5878494970727568,0.8298579587221507,0.0,0.0,5503.0,59030.0,591.0,412.0,0.9846954345703125,0.903019363308172,0.9303465765004226,0.9164793071862769,0.990087385317254,0.8458346142022748
67,17.9,18.1,17.1,0.49722222222222223,0.5114285714285713,0.504225352112676,0.3736824311641768,0.657302818828681,2.0,0.0,8796.0,53236.0,2257.0,1247.0,0.946533203125,0.7958020446937483,0.875833914169073,0.8339021615472128,0.9593282035572054,0.7151219512195122
68,17.7,8.3,7.3,0.6807692307692308,0.708,0.6941176470588235,0.6154184167879941,0.8103217340572513,0.0,0.0,6307.0,57688.0,1141.0,400.0,0.9764862060546875,0.8468045112781954,0.9403608170568063,0.891133874955846,0.980604803753251,0.803644240570846
69,9.3,6.7,8.7,0.58125,0.5166666666666666,0.5470588235294118,0.4288571428571428,0.6016111097453966,0.0,0.0,3583.0,60753.0,497.0,703.0,0.981689453125,0.8781862745098039,0.8359776014932337,0.856562275878556,0.9918857142857143,0.7491114363370269
70,12.1,3.9,3.9,0.75625,0.75625,0.75625,0.6970999989575841,0.8463529837737394,0.0,0.0,5187.0,59562.0,449.0,338.0,0.9879913330078125,0.920333569907736,0.9388235294117647,0.9294866051429084,0.992518038359634,0.8682624707063944
71,8.6,10.4,7.4,0.45263157894736833,0.5375,0.4914285714285714,0.3637775272178374,0.7131959413865154,0.0,1.0,3998.0,60336.0,877.0,325.0,0.981658935546875,0.8201025641025641,0.9248207263474439,0.8693194172646227,0.9856729779621975,0.7688461538461538
72,10.1,6.9,5.9,0.5941176470588235,0.63125,0.6121212121212121,0.5336684173669468,0.7912249252908239,0.0,0.0,3641.0,61038.0,611.0,246.0,0.9869232177734375,0.8563029162746942,0.936712117314124,0.8947045091534587,0.9900890525393762,0.8094708759448643
73,9.5,9.5,8.5,0.5,0.5277777777777778,0.5135135135135135,0.3960616605616606,0.7110714233322427,0.0,0.0,4405.0,59907.0,639.0,585.0,0.9813232421875,0.8733148295003965,0.8827655310621243,0.8780147498505083,0.9894460410266575,0.7825546278202168
74,1.9,1.1,2.1,0.6333333333333333,0.475,0.5428571428571428,0.425,0.5987800940856569,0.0,0.0,762.0,64589.0,107.0,78.0,0.9971771240234375,0.8768699654775605,0.9071428571428571,0.8917495611468695,0.9983461110424138,0.8046462513199577
75,9.5,8.5,7.5,0.5277777777777777,0.5588235294117647,0.5428571428571428,0.43331123418928835,0.7252527380018879,0.0,0.0,5938.0,57479.0,1426.0,693.0,0.9676666259765625,0.8063552417164584,0.8954908761876037,0.8485887817077528,0.9757915287327052,0.7369988829589177
76,6.0,4.0,5.0,0.6000000000000001,0.5454545454545454,0.5714285714285714,0.4499211121695642,0.6781472582977666,0.0,0.0,3110.0,61557.0,300.0,569.0,0.9867401123046875,0.9120234604105572,0.8453384071758631,0.8774157144872338,0.9951501042727582,0.7816034179442071
77,9.6,6.4,6.4,0.6,0.6,0.6,0.48867396655631945,0.7525364743014314,0.0,0.0,6809.0,56927.0,1089.0,711.0,0.9725341796875,0.862116991643454,0.9054521276595745,0.8832533402516539,0.9812293160507446,0.7909164827506098
78,1.8,10.2,5.2,0.15,0.2571428571428571,0.18947368421052632,0.10886437908496731,0.43678384305467965,0.0,0.0,2279.0,59803.0,2112.0,1342.0,0.947296142578125,0.5190161694374857,0.6293841480254073,0.5688966550174738,0.9658887184042639,0.3975231118088261
79,4.0,11.0,8.0,0.2666666666666667,0.33333333333333337,0.2962962962962962,0.18537212787212787,0.5371341051991738,0.0,0.0,2810.0,60971.0,602.0,1153.0,0.9732208251953125,0.8235638921453693,0.7090587938430482,0.7620338983050847,0.9902229873483508,0.615553121577218
80,5.3,11.7,8.7,0.3117647058823529,0.3785714285714286,0.3419354838709677,0.2338355187485622,0.5896007323157874,0.0,0.0,4623.0,58512.0,674.0,1727.0,0.9633636474609375,0.8727581649990561,0.7280314960629921,0.7938524942045162,0.9886121717973845,0.6581719817767654
81,7.3,2.7,3.7,0.7300000000000001,0.6636363636363637,0.6952380952380952,0.588529411764706,0.7638482652863654,0.0,0.0,4576.0,59950.0,429.0,581.0,0.984588623046875,0.9142857142857143,0.8873375993794842,0.9006101161188742,0.9928948806704317,0.8191908342284282
82,7.3,4.7,3.7,0.6083333333333333,0.6636363636363636,0.6347826086956522,0.5376116938616939,0.7709226160606428,0.0,0.0,6009.0,58400.0,677.0,450.0,0.9828033447265625,0.8987436434340412,0.9303297724105899,0.9142639786991251,0.9885403795047142,0.8420683856502242
83,11.7,9.3,6.3,0.5571428571428572,0.65,0.6000000000000001,0.48476517504234895,0.80608944553826,0.0,0.0,8680.0,53505.0,1968.0,1383.0,0.9488677978515625,0.8151765589782118,0.8625658352380006,0.8382019216841292,0.9645232815964523,0.7214695370293409
84,8.3,7.7,7.7,0.51875,0.51875,0.51875,0.398242421330928,0.6707281412514206,0.0,0.0,6828.0,56191.0,1123.0,1394.0,0.9615936279296875,0.8587599044145391,0.8304548771588421,0.8443702467074754,0.9804061834804759,0.7306581059390048
85,10.6,8.4,9.4,0.5578947368421053,0.53,0.5435897435897435,0.40710902124695225,0.6624928217931394,0.0,0.0,6813.0,56898.0,886.0,939.0,0.9721527099609375,0.8849201194960384,0.8788699690402477,0.8818846676590512,0.9846670358576769,0.788724241722621
86,13.3,7.7,6.7,0.6333333333333333,0.665,0.6487804878048781,0.5556222981502278,0.81092681608445,0.0,0.0,8059.0,55825.0,1000.0,652.0,0.97479248046875,0.8896125400154542,0.9251521065319711,0.9070343275182893,0.9824021117465904,0.8298836371125528
87,13.3,11.7,8.7,0.532,0.6045454545454546,0.5659574468085106,0.43323926492434134,0.7327931917003462,0.0,0.0,8039.0,55447.0,987.0,1063.0,0.968719482421875,0.8906492355417682,0.8832124807734564,0.8869152691968226,0.9825105432895064,0.7968084051937754
88,11.5,5.5,4.5,0.6764705882352942,0.71875,0.6969696969696969,0.608435960591133,0.8326693609994621,0.0,0.0,3995.0,60668.0,476.0,397.0,0.9866790771484375,0.8935361216730038,0.9096083788706739,0.9015006205573733,0.9922150987832004,0.8206655710764175
89,15.7,24.3,21.3,0.39249999999999996,0.4243243243243244,0.4077922077922079,0.29396536424321984,0.6262467014541,1.0,0.0,9284.0,51143.0,3388.0,1721.0,0.9220428466796875,0.7326388888888888,0.8436165379373012,0.7842209739409554,0.9378702022702683,0.6450357812825679
90,10.7,5.3,4.3,0.66875,0.7133333333333334,0.6903225806451613,0.6322302621313777,0.8272355330181582,0.0,0.0,4584.0,59975.0,424.0,553.0,0.9850921630859375,0.9153354632587859,0.8923496204010123,0.903696402168556,0.9929800162254342,0.8243121740694119
91,7.8,9.2,10.2,0.4588235294117647,0.4333333333333333,0.44571428571428573,0.3204122923112693,0.6018987061050511,0.0,0.0,4955.0,58474.0,1288.0,819.0,0.9678497314453125,0.7936889316033958,0.8581572566678213,0.8246650578347341,0.978447843111007,0.7016425941659586
92,4.9,2.1,2.1,0.7,0.7,0.7,0.6578282828282829,0.8227281372269861,0.0,0.0,2900.0,62001.0,297.0,338.0,0.9903106689453125,0.9071004066312167,0.8956145768993206,0.9013209013209014,0.9952325917364924,0.8203677510608204
93,8.3,7.7,7.7,0.51875,0.51875,0.51875,0.40224115845168473,0.7203226572139244,0.0,0.0,6786.0,56713.0,1097.0,940.0,0.9689178466796875,0.8608397818089559,0.878332901889723,0.869498366327119,0.981024044282996,0.7691261475688541
94,6.4,6.6,3.6,0.49230769230769234,0.6399999999999999,0.5565217391304349,0.4192787114845939,0.7714575487971882,0.0,0.0,5096.0,59233.0,611.0,596.0,0.9815826416015625,0.8929384965831435,0.8952916373858046,0.8941135187297131,0.9897901209812179,0.8085038870379184
95,20.9,37.1,33.1,0.36034482758620695,0.38703703703703696,0.3732142857142857,0.25496133011938416,0.6090788126447586,4.0,4.0,15506.0,43351.0,3231.0,3448.0,0.8980865478515625,0.8275604419063884,0.8180858921599662,0.8227958929187339,0.9306384440341763,0.6989407257155736
96,22.1,31.9,43.9,0.40925925925925927,0.33484848484848484,0.3683333333333333,0.2552977331779763,0.5486309502604343,4.0,0.0,15048.0,41932.0,4828.0,3728.0,0.86944580078125,0.7570939826926947,0.8014486578610993,0.7786401738590499,0.8967493584260051,0.6375190645653279
97,12.8,9.2,9.2,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.4742830687830688,0.7432710481556299,0.0,1.0,5775.0,58318.0,887.0,556.0,0.9779815673828125,0.8668567997598319,0.9121781709050703,0.88894019856846,0.9850181572502322,0.8000831255195345
98,17.8,9.2,12.2,0.6592592592592592,0.5933333333333334,0.6245614035087719,0.5106106918606919,0.7191624135474107,0.0,0.0,6977.0,56132.0,1618.0,809.0,0.9629669189453125,0.8117510180337405,0.8960955561263807,0.8518405469751541,0.971982683982684,0.7419183326244151
99,15.1,7.9,8.9,0.6565217391304348,0.6291666666666667,0.6425531914893617,0.5416839350993162,0.7555374927094982,0.0,0.0,6277.0,57903.0,757.0,599.0,0.97930908203125,0.8923798692067103,0.9128853984874927,0.9025161754133717,0.9870951244459598,0.822350320974715
100,12.8,7.2,8.2,0.64,0.6095238095238095,0.624390243902439,0.5233089809176765,0.7555552672292734,0.0,0.0,6130.0,58009.0,947.0,450.0,0.9786834716796875,0.8661862371061184,0.9316109422492401,0.8977081350223328,0.9839371734853111,0.8144014879766175
101,14.2,6.8,9.8,0.6761904761904762,0.5916666666666667,0.6311111111111111,0.5258027030440824,0.7152264836911865,0.0,0.0,6305.0,57616.0,701.0,914.0,0.9753570556640625,0.8999429060805024,0.8733896661587478,0.8864674868189807,0.9879794914004493,0.7960858585858586
102,17.3,8.7,10.7,0.6653846153846155,0.6178571428571429,0.6407407407407407,0.5315942425695747,0.7425518737445811,1.0,0.0,6834.0,56931.0,865.0,906.0,0.9729766845703125,0.8876477464605793,0.8829457364341086,0.8852904980892545,0.9850335663367707,0.7941894247530505
103,5.1,3.9,3.9,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.4605901451489687,0.758637461082829,0.0,0.0,4147.0,60101.0,669.0,619.0,0.9803466796875,0.8610880398671097,0.8701216953420059,0.865581298267585,0.9889912785914102,0.763017479300828
104,7.9,6.1,5.1,0.5642857142857143,0.6076923076923078,0.5851851851851853,0.46634637498724185,0.7825543250256122,0.0,0.0,6514.0,57420.0,729.0,873.0,0.975555419921875,0.8993510976114869,0.8818194124813862,0.890498974709501,0.9874632409843678,0.8026121241991129
105,12.2,6.8,4.8,0.6421052631578947,0.7176470588235294,0.6777777777777778,0.580898663846918,0.8338640808907372,0.0,0.0,7917.0,56109.0,891.0,619.0,0.976959228515625,0.898841961852861,0.9274835988753515,0.9129381918819188,0.9843684210526316,0.8398217884798982
106,7.3,6.7,6.7,0.5214285714285715,0.5214285714285715,0.5214285714285715,0.385286424617694,0.7018349497791261,0.0,1.0,5816.0,57910.0,866.0,944.0,0.972381591796875,0.8703980844058665,0.8603550295857988,0.865347418538908,0.9852660950047638,0.7626540781536848
107,10.8,13.2,11.2,0.45,0.49090909090909085,0.4695652173913043,0.3532961633144691,0.6907619476448731,0.0,0.0,6369.0,57118.0,1321.0,728.0,0.9687347412109375,0.8282184655396619,0.8974214456812738,0.8614323392168797,0.9773952326357398,0.7565930149679259
