,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
40,21.1,25.9,24.9,0.448936170212766,0.458695652173913,0.4537634408602151,0.32098319374797407,0.6411679476894976,2.0,0.0,6299.0,56009.0,1649.0,1579.0,0.95074462890625,0.7925264217413186,0.7995684183802996,0.796031846328826,0.971400326060564,0.6611735068751968
41,12.0,9.0,9.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.44934965034965046,0.7279522405083487,0.0,1.0,5713.0,58059.0,1084.0,680.0,0.97308349609375,0.8405178755333236,0.8936336618176131,0.866262319939348,0.9816715418561791,0.764076501270563
42,18.4,14.6,14.6,0.5575757575757575,0.5575757575757575,0.5575757575757575,0.4381159605519717,0.737990215470764,0.0,0.0,7896.0,55262.0,1360.0,1018.0,0.963714599609375,0.8530682800345721,0.8857976217186448,0.8691249312052834,0.975981067429621,0.7685419505547986
43,11.3,10.7,9.7,0.5136363636363637,0.5380952380952381,0.5255813953488373,0.4078179232781716,0.711269306449748,0.0,0.0,4650.0,59507.0,770.0,609.0,0.9789581298828125,0.8579335793357934,0.8841985168282943,0.8708680588070044,0.9872256416211822,0.7712721844418643
44,14.5,11.5,11.5,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.45422642047770445,0.7132594705028265,0.0,0.0,5323.0,58628.0,994.0,591.0,0.9758148193359375,0.8426468260250118,0.9000676361176868,0.8704112501021993,0.9833283016336252,0.7705558772437753
45,11.5,9.5,11.5,0.5476190476190477,0.5,0.5227272727272727,0.39561660182349834,0.6035973335097982,0.0,0.0,5144.0,58418.0,599.0,1375.0,0.969879150390625,0.895699111962389,0.7890780794600399,0.8390148426031643,0.9898503820932951,0.7226749086822141
46,13.4,7.6,9.6,0.6380952380952379,0.582608695652174,0.6090909090909091,0.5047049247049247,0.7242726479016641,0.0,0.0,6659.0,56844.0,437.0,1596.0,0.9689788818359375,0.9384160090191658,0.8066626287098728,0.8675656309035242,0.9923709432447059,0.7661067648412333
47,8.4,5.6,5.6,0.6,0.6,0.6,0.5343355119825708,0.7777755665318108,0.0,0.0,4166.0,60203.0,686.0,481.0,0.9821929931640625,0.8586150041220115,0.8964923606627933,0.877144962627645,0.9887335972014649,0.7811738233639602
48,9.8,9.2,8.2,0.5157894736842106,0.5444444444444444,0.5297297297297298,0.3926269328497589,0.6893010321204639,0.0,0.0,6165.0,57180.0,664.0,1527.0,0.9665679931640625,0.9027676087274857,0.8014820592823713,0.849115074719372,0.9885208491805546,0.7377932024892293
49,6.9,6.1,7.1,0.5307692307692308,0.4928571428571429,0.5111111111111111,0.40107142857142863,0.629577830934015,0.0,0.0,3231.0,60880.0,326.0,1099.0,0.9782562255859375,0.9083497329210009,0.746189376443418,0.8193229364777482,0.9946737247982224,0.6939432989690721
50,15.2,8.8,11.8,0.6333333333333334,0.562962962962963,0.5960784313725491,0.48442483803854586,0.714096386093557,1.0,0.0,8151.0,55714.0,849.0,822.0,0.9745025634765625,0.9056666666666666,0.9083918421932464,0.9070272074778835,0.9849901879320404,0.8298717165546732
51,13.3,7.7,7.7,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.5227821801464859,0.7701151116084212,0.0,0.0,6380.0,57674.0,908.0,574.0,0.977386474609375,0.8754116355653129,0.9174575783721599,0.8959415812385901,0.9845003584718856,0.8114983464767235
52,16.2,8.8,8.8,0.648,0.648,0.648,0.523967823382848,0.7500112310905915,0.0,1.0,7650.0,56724.0,594.0,568.0,0.982269287109375,0.9279475982532751,0.9308834266244829,0.9294131940225975,0.9896367633204229,0.8681343622333182
53,6.9,10.1,8.1,0.40588235294117647,0.45999999999999996,0.43125,0.31007599496954824,0.6662072747362996,0.0,1.0,3127.0,60942.0,747.0,720.0,0.9776153564453125,0.807176045431079,0.8128411749415129,0.8099987048309805,0.9878908719544813,0.6806704397039617
54,5.2,4.8,2.8,0.5199999999999999,0.65,0.5777777777777778,0.46545454545454545,0.7476935951426003,0.0,0.0,1460.0,63763.0,120.0,193.0,0.9952239990234375,0.9240506329113924,0.8832425892317,0.9031858954531395,0.9981215659878215,0.8234630569655951
55,2.6,1.4,1.4,0.65,0.65,0.65,0.62,0.8016706244984991,0.0,0.0,946.0,64352.0,98.0,140.0,0.996368408203125,0.9061302681992337,0.8710865561694291,0.888262910798122,0.9984794414274631,0.7989864864864865
56,17.4,19.6,18.6,0.4702702702702702,0.4833333333333333,0.47671232876712333,0.3498044529753173,0.6770142979572017,2.0,1.0,6128.0,56668.0,1448.0,1292.0,0.95819091796875,0.808870116156283,0.8258760107816712,0.8172846092291277,0.97508431413036,0.6910239061795219
57,13.7,16.3,16.3,0.45666666666666655,0.45666666666666655,0.45666666666666655,0.32338743742228393,0.6021138351123717,0.0,0.0,7886.0,54376.0,1532.0,1742.0,0.950042724609375,0.8373327670418348,0.8190693809721645,0.8281003885330253,0.9725978393074336,0.7066308243727598
58,19.2,13.8,13.8,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.4663412835890618,0.7131929932431074,0.0,1.0,8341.0,54265.0,1355.0,1575.0,0.955291748046875,0.8602516501650165,0.84116579265833,0.8506016724454416,0.9756382596188421,0.7400408127051725
59,11.7,9.3,10.3,0.5571428571428572,0.5318181818181819,0.5441860465116279,0.4232868149980219,0.6852849700165338,0.0,0.0,5100.0,58944.0,722.0,770.0,0.97723388671875,0.8759876331157678,0.868824531516184,0.8723913787204927,0.9878993061374988,0.7736650485436893
60,14.0,30.0,28.0,0.3181818181818182,0.33333333333333337,0.32558139534883723,0.2206110253580814,0.5477075955441981,1.0,0.0,9162.0,51209.0,2657.0,2508.0,0.9211883544921875,0.7751924866739995,0.7850899742930592,0.7801098386478778,0.9506738944788921,0.6394918685000349
61,6.3,3.7,4.7,0.63,0.5727272727272726,0.5999999999999999,0.4968860551213492,0.7196657009684966,0.0,0.0,2419.0,62444.0,355.0,318.0,0.9897308349609375,0.8720259552992069,0.8838143953233467,0.8778806024315007,0.9943470437427347,0.7823415265200517
62,26.8,56.2,59.2,0.3228915662650602,0.3116279069767442,0.3171597633136095,0.20694549942959578,0.5591604403237562,9.0,7.0,14623.0,43903.0,3922.0,3088.0,0.893035888671875,0.7885144243731464,0.8256450793292304,0.806652691968226,0.9179926816518558,0.6759580270882448
63,28.5,62.5,57.5,0.3131868131868132,0.33139534883720934,0.3220338983050848,0.21556151275680838,0.5734240743458836,4.0,4.0,14161.0,42295.0,4948.0,4132.0,0.8614501953125,0.7410644199068501,0.7741212485650248,0.7572322335703973,0.8952649069703448,0.6093111311905683
64,19.9,49.1,56.1,0.28840579710144926,0.26184210526315793,0.2744827586206896,0.17359242305334116,0.5030847882726207,10.0,4.0,13592.0,44250.0,4033.0,3661.0,0.882598876953125,0.771177304964539,0.787805019416913,0.7794024886748093,0.9164716359795373,0.6385417645400733
65,33.5,42.5,43.5,0.4407894736842105,0.4350649350649351,0.4379084967320262,0.31589212678054035,0.6181845356422936,3.0,5.0,13285.0,46344.0,2794.0,3113.0,0.9098663330078125,0.8262329746874806,0.810159775582388,0.8181174369553839,0.9431397289266963,0.6922155064610255
66,13.2,11.8,12.8,0.528,0.5076923076923077,0.5176470588235293,0.40250783571654714,0.6920130231827268,0.0,0.0,4043.0,59964.0,657.0,872.0,0.9766693115234375,0.8602127659574468,0.8225839267548322,0.8409776391055642,0.9891621715247192,0.7255922469490309
67,23.9,19.1,21.1,0.5558139534883721,0.5311111111111112,0.5431818181818182,0.42340787540928887,0.7024103533900278,0.0,1.0,7517.0,55751.0,1151.0,1117.0,0.96539306640625,0.8672127365020766,0.8706277507528376,0.8689168882210149,0.9797722399915645,0.76821665815023
68,15.4,8.6,9.6,0.6416666666666667,0.6160000000000001,0.6285714285714286,0.5543686950419068,0.756083933595807,0.0,0.0,4590.0,59777.0,724.0,445.0,0.9821624755859375,0.8637561159202107,0.9116186693147964,0.8870422263020582,0.988033255648667,0.7970133703768015
69,11.2,10.8,10.8,0.509090909090909,0.509090909090909,0.509090909090909,0.4128408826945412,0.7004332333393065,0.0,0.0,3289.0,61182.0,638.0,427.0,0.9837493896484375,0.8375350140056023,0.885091496232508,0.8606568101530813,0.9896797153024911,0.7553973357831879
70,20.5,10.5,10.5,0.6612903225806452,0.6612903225806452,0.6612903225806452,0.5712124904196515,0.7807356082168149,0.0,0.0,6264.0,57596.0,736.0,940.0,0.97442626953125,0.8948571428571429,0.8695169350360911,0.8820050689946494,0.9873825687444284,0.7889168765743073
71,9.2,4.8,4.8,0.6571428571428573,0.6571428571428573,0.6571428571428573,0.5656452762923352,0.7884018700602732,0.0,0.0,2971.0,61953.0,291.0,321.0,0.99066162109375,0.9107909258123851,0.9024908869987849,0.9066219102837961,0.9953248505880085,0.8291934133407759
72,22.2,25.8,22.8,0.4624999999999999,0.49333333333333335,0.4774193548387097,0.3678782768831635,0.6827435188056604,0.0,1.0,6908.0,55516.0,1518.0,1594.0,0.9525146484375,0.8198433420365535,0.8125147024229593,0.8161625708884688,0.9733842970859488,0.6894211576846307
73,13.9,6.1,6.1,0.6950000000000001,0.6950000000000001,0.6950000000000001,0.6496252941905116,0.8213396177239278,0.0,0.0,3332.0,61501.0,421.0,282.0,0.9892730712890625,0.8878230748734346,0.9219701162147206,0.9045744536446315,0.9932011239947031,0.8257744733581165
