epoch,ResNet34_train_iou,ResNet34_val_iou,LambdaResNet26t_train_iou,LambdaResNet26t_val_iou,SwinNet26t_train_iou,SwinNet26t_val_iou,HaloNet26t_train_iou,HaloNet26t_val_iou,BoTNet26t_train_iou,BoTNet26t_val_iou
169,,,0.6991713047027588,0.7101099491119385,0.7078217267990112,0.7117592096328735,0.7011757493019104,0.7106764316558838,0.7104209065437317,0.7135447263717651
170,,,0.6994659900665283,0.7074626684188843,0.708182156085968,0.7119873762130737,0.7041383385658264,0.7064344882965088,0.7107510566711426,0.7090238928794861
171,,,0.7020261883735657,0.7080867886543274,0.7093065977096558,0.7067552804946899,0.7041203379631042,0.7067645192146301,0.709568440914154,0.7112534642219543
172,,,0.7016368508338928,0.7094578146934509,0.7074278593063354,0.714056134223938,0.7014192342758179,0.7065331339836121,0.7103817462921143,0.7157163023948669
173,,,0.700615644454956,0.7118154168128967,0.7111176848411559,0.7090790271759033,0.7041953206062317,0.7016668915748596,0.710387110710144,0.7096831798553467
174,,,0.7016628980636597,0.7114734053611755,0.7090557217597961,0.7067426443099976,0.7051509618759155,0.7098739743232727,0.7114247679710388,0.7113640904426575
175,,,0.7009183764457703,0.7093955278396606,0.7094101905822754,0.7083113193511963,0.7051256895065308,0.7056938409805298,0.7100303769111633,0.7144086360931396
176,,,0.6991994380950928,0.7104368805885315,0.7095951437950134,0.7120513916015625,0.7057106494903564,0.7055496573448181,0.7111610174179077,0.7111098170280457
177,,,0.7004106044769287,0.7113785147666931,0.7078537940979004,0.7127457857131958,0.7069997191429138,0.7061660289764404,0.7105762362480164,0.7089488506317139
178,,,0.7026956081390381,0.7098367810249329,0.7100623846054077,0.7090633511543274,0.7048603296279907,0.704595148563385,0.7123112082481384,0.7148639559745789
179,,,0.7032704949378967,0.7113947868347168,0.7092171311378479,0.713504433631897,0.7049270272254944,0.7051316499710083,0.7116884589195251,0.7122415900230408
180,,,0.7015780806541443,0.7122295498847961,0.7099447846412659,0.7150042057037354,0.7055880427360535,0.7123149633407593,0.7102957367897034,0.7139478921890259
181,,,0.7005833983421326,0.7106848955154419,0.7115351557731628,0.7121060490608215,0.7043168544769287,0.7085524201393127,0.7104056477546692,0.7125020027160645
182,,,0.7060049176216125,0.7108628153800964,0.710336446762085,0.7127183675765991,0.7081367373466492,0.7049425840377808,0.7125799059867859,0.7174648642539978
183,,,0.7003712654113771,0.7126334905624391,0.7107235193252563,0.7084063291549683,0.7074698209762573,0.7105484604835509,0.7117284536361694,0.7137181758880615
184,,,0.7025933861732483,0.7122135758399963,0.7112621068954468,0.7163922190666199,0.7057505249977112,0.7106142640113831,0.7147191762924194,0.7160617709159851
185,,,0.701495349407196,0.713257908821106,0.7106469869613647,0.7161140441894531,0.7075882554054259,0.7104116678237915,0.7118216156959534,0.7141448259353638
186,,,0.7039770483970642,0.712395966053009,0.7135716676712036,0.7110528349876404,0.7053419947624207,0.7048419713973999,0.7131677269935608,0.7161402106285095
187,,,0.7031834125518799,0.7143767476081848,0.7130225300788879,0.7149152755737305,0.7058588862419128,0.7105093598365784,0.7135658860206604,0.7099428772926331
188,,,0.7042580842971802,0.7150326371192932,0.7122164964675903,0.7123033404350281,0.7060036659240723,0.7044509649276733,0.7139495015144348,0.7139012813568115
189,,,0.7061872482299805,0.7108590602874756,0.7107588052749634,0.7141050100326538,0.7082146406173706,0.7095817923545837,0.7131738662719727,0.7107274532318115
190,,,0.7038638591766357,0.7141647338867188,0.7126609683036804,0.7143639326095581,0.7076202630996704,0.7117794156074524,0.7114537358283997,0.7182407379150391
191,,,0.7031530141830444,0.7134101986885071,0.7120600938796997,0.7118897438049316,0.7091277241706848,0.7155705690383911,0.7161284685134888,0.7137390375137329
192,,,0.7079617977142334,0.7146927118301392,0.7111029624938965,0.7128795385360718,0.70941162109375,0.7112977504730225,0.7141504287719727,0.7135929465293884
193,,,0.7051164507865906,0.7145802974700928,0.7127166986465454,0.7142935991287231,0.7081456780433655,0.710236132144928,0.7142024040222168,0.7174756526947021
194,,,0.7040956020355225,0.7144110798835754,0.7133746147155762,0.7134619355201721,0.7080901265144348,0.7122157216072083,0.7128589153289795,0.7116112112998962
195,,,0.7061131596565247,0.7141489386558533,0.7127894759178162,0.7125617861747742,0.709333598613739,0.7115882039070129,0.7124204039573669,0.7174293398857117
196,,,0.7059016823768616,0.7145568132400513,0.7134227752685547,0.7177715301513672,0.7080981731414795,0.7149534225463867,0.7139468193054199,0.715398907661438
197,,,0.7047808766365051,0.7130256891250609,0.7138258814811707,0.7112016081809998,0.7111716866493225,0.7073087096214294,0.7137412428855896,0.7161359786987305
198,,,0.707702100276947,0.7136640548706055,0.7124237418174744,0.7155309319496155,0.7102940678596497,0.7113458514213562,0.7128415703773499,0.7116938829421997
199,,,0.7065510153770447,0.7151264548301697,0.7139260172843933,0.714249312877655,0.7076902985572815,0.7113100290298462,0.7156749367713928,0.7170428037643433
200,,,0.7053118348121643,0.7149734497070312,0.7145612835884094,0.7190735936164856,0.7088268995285034,0.706149697303772,0.7148945927619934,0.7164788246154785
201,,,0.7070893645286559,0.7148555517196655,0.7135490775108337,0.7163973450660706,0.7089468836784363,0.7096430063247681,0.7154385447502136,0.7205970287322998
202,,,0.7077463865280151,0.715205729007721,0.7127653956413269,0.7188211679458618,0.7098929286003113,0.7093194127082825,0.7134209275245667,0.7195285558700562
203,,,0.7071451544761658,0.7153979539871216,0.7146141529083252,0.7116464972496033,0.7094495892524719,0.7151097059249878,0.7152265906333923,0.7171944379806519
204,,,0.7053650021553041,0.7158579230308533,0.7154617309570312,0.7172359228134155,0.7130843997001648,0.7172527313232422,0.7165675163269043,0.7128128409385681
205,,,0.7092541456222534,0.7154683470726013,0.7142688035964966,0.7153356671333313,0.7080752849578857,0.7118353247642517,0.713018000125885,0.7176867723464966
206,,,0.7073826789855957,0.7172701358795166,0.7136584520339966,0.7153996229171753,0.7100253105163574,0.7107990980148315,0.7161104083061218,0.7184081673622131
207,,,0.7057314515113831,0.7182391881942749,0.7139659523963928,0.7157105207443237,0.7132737636566162,0.7152494192123413,0.7159822583198547,0.7173354625701904
208,,,0.7079858183860779,0.7184747457504272,0.7139114141464233,0.7170345187187195,0.710164487361908,0.7160398364067078,0.7165825963020325,0.7142610549926758
209,,,0.7088161706924438,0.7163956165313721,0.7158736586570741,0.7132856845855713,0.7092321515083313,0.7093322873115541,0.7173428535461426,0.7165233492851257
210,,,0.707524836063385,0.7160106897354126,0.7144952416419983,0.7187347412109375,0.7100618481636047,0.7107804417610168,0.7156022787094116,0.7167971134185791
211,,,0.7084696888923645,0.718129575252533,0.7141338586807251,0.7147490382194519,0.7111824154853821,0.7139880657196045,0.7148566842079163,0.7186068892478943
212,,,0.7103703618049622,0.7184203267097473,0.7150669097900391,0.7184737324714661,0.7097124457359314,0.7148734927177429,0.7174756526947021,0.7210051417350769
213,,,0.7081913948059082,0.7167300581932068,0.7158081531524658,0.714501678943634,0.7124266624450684,0.7114320993423462,0.7182275652885437,0.7103731036186218
214,,,0.7098701000213623,0.7186331152915955,0.7184988260269165,0.71436607837677,0.7126598954200745,0.7161020040512085,0.7154021263122559,0.7211298942565918
215,,,0.7099840044975281,0.7172141075134277,0.7169010043144226,0.7160103321075441,0.7108634114265442,0.7137269973754883,0.7183907032012941,0.7171695828437805
216,,,0.7104822397232056,0.7169804573059082,0.7178550958633423,0.7193861603736877,0.7141194939613342,0.7114604115486145,0.7179135680198669,0.7163093090057373
217,,,0.7088350653648376,0.7158744931221008,0.7169132828712463,0.7178987860679626,0.711073637008667,0.7142518758773804,0.7169569730758667,0.7152684330940247
218,,,0.7105540037155151,0.7186566591262817,0.7156734466552734,0.7177242636680603,0.7127643823623657,0.7113567590713501,0.7185507416725159,0.7183911204338074
219,,,0.7082691788673401,0.7175129055976868,0.7175477743148804,0.7158534526824951,0.7123426198959351,0.7136815786361694,0.7172326445579529,0.7242459654808044
220,,,0.7124969363212585,0.7206752300262451,0.7179785966873169,0.7136963009834291,0.7112713456153871,0.7157245874404907,0.7183341979980469,0.7169585824012756
221,,,0.7106161117553711,0.7190691232681274,0.7162477374076843,0.7181289792060852,0.7112045288085938,0.7174333333969116,0.7175913453102112,0.7206446528434753
222,,,0.7104206085205078,0.7191200852394104,0.7164128422737122,0.7189235091209412,0.7170617580413818,0.7119077444076538,0.719049870967865,0.7193993926048279
223,,,0.7081574797630309,0.720711886882782,0.7167450785636902,0.7169839143753052,0.7139238119125366,0.7112319469451904,0.7191577553749084,0.7139169573783875
224,,,0.7106830477714539,0.7193295955657959,0.7181801795959473,0.71743243932724,0.7148407101631165,0.7168270945549011,0.7177293300628662,0.7194976806640625
225,,,0.7094830274581909,0.7182376980781555,0.7170832753181458,0.719238817691803,0.7149316072463989,0.7170778512954712,0.7193977236747742,0.7176012396812439
226,,,0.709801971912384,0.7193449139595032,0.7180820107460022,0.7208893895149231,0.7128817439079285,0.7121264338493347,0.7200957536697388,0.7171157598495483
227,,,0.7099958658218384,0.7171198725700378,0.7170678973197937,0.7164537310600281,0.7129386663436891,0.7170418500900269,0.7186977863311768,0.7195510268211365
228,,,0.7123950123786926,0.7161480784416199,0.7175869941711426,0.7145935893058777,0.7136980295181274,0.7136658430099487,0.7191925644874573,0.7206695079803467
229,,,0.7107447385787964,0.7213068008422852,0.7190917730331421,0.7188096046447754,0.7138202786445618,0.7097237706184387,0.7190020084381104,0.7183767557144165
230,,,0.7115238308906555,0.7171010971069336,0.7171698808670044,0.7208508849143982,0.7139310836791992,0.7176526784896851,0.7174599170684814,0.7181776165962219
231,,,0.7110161185264587,0.7212600708007812,0.7187651991844177,0.7192138433456421,0.7138733863830566,0.7151187658309937,0.7190490365028381,0.7191227078437805
232,,,0.7128667831420898,0.7193222641944885,0.7195441126823425,0.7184370756149292,0.7151289582252502,0.7150860428810121,0.7197875380516052,0.720953106880188
233,,,0.7126771211624146,0.7189895510673523,0.718359112739563,0.7221930027008057,0.7141572833061218,0.7158535718917847,0.7199963927268982,0.7218056321144104
234,,,0.7111340761184692,0.7204318046569824,0.7191224694252014,0.7195671796798706,0.7145273685455322,0.7078336477279663,0.7184590697288513,0.7182641625404358
235,,,0.7119095325469971,0.7195200324058533,0.7178559303283691,0.7164131999015808,0.7128596901893616,0.7136608958244324,0.7190408706665039,0.7210772037506104
236,,,0.7108204960823059,0.7187134623527527,0.7195934057235718,0.7214071154594421,0.7134954929351807,0.7108492851257324,0.7217268943786621,0.7209699749946594
237,,,0.7105796933174133,0.7208412885665894,0.7194836735725403,0.7197052836418152,0.7141432166099548,0.7165352702140808,0.7204065322875977,0.7246707081794739
238,,,0.710873007774353,0.7209402322769165,0.7204700112342834,0.7186961174011229,0.7122778892517091,0.7168565392494202,0.719771683216095,0.7192803025245667
239,,,0.7154668569564819,0.7203591465950012,0.7191955447196959,0.71687251329422,0.7130649089813232,0.7155469059944153,0.7202978730201721,0.7167128920555115
240,,,0.7120235562324524,0.7226083278656006,0.7184253931045532,0.7197772860527039,0.7151511311531067,0.7183859944343567,0.7217369079589844,0.7211087942123413
241,,,0.71369469165802,0.720274806022644,0.7198509573936462,0.7203064560890198,0.7131574153900146,0.7217596769332886,0.7193623185157776,0.7200536131858826
242,,,0.7137916088104248,0.7218279838562012,0.7223106026649475,0.7188317179679871,0.7128133773803711,0.7149747014045715,0.7172827720642091,0.720922589302063
243,,,0.7123549580574036,0.7223424911499023,0.7191230058670044,0.7197664976119995,0.7169706225395203,0.7156142592430115,0.7224288582801819,0.724899411201477
244,,,0.7115278244018555,0.7213584780693054,0.7188737392425537,0.7213554978370667,0.7147333025932312,0.7178401947021484,0.721838653087616,0.7212090492248535
245,,,0.7137952446937561,0.7207624912261963,0.7213729023933411,0.7193927168846129,0.7156552076339722,0.7175300121307373,0.7216406464576721,0.7261397242546082
246,,,0.7100697159767151,0.722152829170227,0.7213131785392761,0.7188247442245483,0.7156059741973877,0.7168381214141846,0.7227187156677246,0.7208913564682007
247,,,0.7136057615280151,0.7228509783744812,0.7201952338218689,0.7239659428596497,0.7158069610595703,0.7116323709487915,0.7218053936958313,0.7209495902061462
248,,,0.7137288451194763,0.7223514914512634,0.7205244898796082,0.7220898866653442,0.7158509492874146,0.7187496423721313,0.7207934260368347,0.7226271033287048
249,,,0.7116923928260803,0.7232077121734619,0.7200360894203186,0.7224684357643127,0.7181010246276855,0.7209067940711975,0.7210833430290222,0.7233470678329468
250,,,0.7162624001502991,0.7221168875694275,0.7206172347068787,0.7259072661399841,0.7188134789466858,0.7195100188255309,0.7242891192436218,0.7185844182968141
251,,,0.7133857607841492,0.7218503952026367,0.7193871736526489,0.7196938991546631,0.7160544991493225,0.7190917730331421,0.7227490544319153,0.7181380987167358
252,,,0.7164725065231323,0.7221112251281738,0.7214242815971375,0.7222996354103088,0.7161742448806763,0.7150645852088928,0.7223196029663086,0.7244389653205872
253,,,0.7140944004058838,0.7234083414077759,0.7228790521621704,0.726593017578125,0.7181487083435059,0.7165145874023438,0.7208227515220642,0.7202699780464172
254,,,0.7121587991714478,0.7229461669921875,0.7209882140159607,0.7193350791931152,0.7151730060577393,0.7170033454895021,0.7223859429359436,0.7232021689414978
255,,,0.71307772397995,0.7208884954452515,0.7212885618209839,0.7232120633125305,0.7186226844787598,0.7157968282699585,0.722763180732727,0.7221704125404358
256,,,0.7161895632743835,0.7238090634346008,0.7210429906845093,0.7227359414100647,0.7151727080345154,0.7195695638656616,0.7227826118469238,0.723109781742096
257,,,0.7173146605491638,0.7250322699546814,0.7214338779449463,0.7242711186408997,0.7156333923339844,0.7161620259284973,0.7223706841468811,0.7242636680603027
258,,,0.7153139710426331,0.7239981889724731,0.7227165699005127,0.7231207489967346,0.7181770205497742,0.7182590961456299,0.7238597869873047,0.7218140959739685
259,,,0.7143312096595764,0.7226631641387941,0.7216566801071167,0.7274551391601562,0.7183614373207092,0.7219805121421814,0.7217889428138733,0.7249925136566162
260,,,0.7153912186622621,0.7238895297050476,0.7213388085365295,0.7214674949645996,0.7145825028419495,0.7163592576980591,0.7228962779045105,0.7224963307380676
261,,,0.7142186760902405,0.7231196761131287,0.721933126449585,0.7239632606506348,0.7171176075935364,0.7167193293571472,0.721505880355835,0.7248252034187317
262,,,0.7172085642814636,0.7244415283203125,0.7216516733169556,0.7186502814292908,0.7151972651481628,0.7209171652793884,0.7258524894714355,0.7263621687889099
263,,,0.715661883354187,0.7243486642837524,0.7220943570137024,0.7241412401199341,0.7163351774215698,0.7215761542320251,0.7223643660545349,0.7245047688484192
264,,,0.7153806686401367,0.7230373620986938,0.7235094308853149,0.7269660830497742,0.7151183485984802,0.719298779964447,0.7251988053321838,0.7223203778266907
265,,,0.7124717235565186,0.72406405210495,0.7229982614517212,0.7241988182067871,0.7171559333801271,0.7174668312072754,0.7225500345230103,0.7232028245925903
266,,,0.7169740200042725,0.7242989540100098,0.7209385633468628,0.7192358970642091,0.7190744876861572,0.7180308103561401,0.7235139012336731,0.7208865880966187
267,,,0.7150898575782776,0.7235548496246338,0.7243712544441223,0.7229080200195312,0.7180028557777405,0.7123715281486511,0.7239403724670409,0.7267401218414307
268,,,0.7152737379074097,0.7248998880386353,0.7224152088165283,0.7233405709266663,0.7187842726707458,0.7178735733032227,0.7245427966117859,0.720678985118866
269,,,0.7149107456207275,0.7249886393547058,0.7228481769561768,0.7223484516143799,0.7176330685615541,0.7184661626815796,0.7212326526641846,0.7245985269546509
270,,,0.7150252461433411,0.72565096616745,0.7225488424301147,0.7244705557823181,0.7168850898742676,0.7193116545677185,0.7251011729240417,0.7227171063423157
271,,,0.7160813212394714,0.7256797552108765,0.7216511964797974,0.7256340384483337,0.7184457182884216,0.7186925411224365,0.7245578765869141,0.7251262664794922
272,,,0.7203317880630493,0.7248377799987793,0.7224497795104979,0.7250809073448181,0.7181977033615112,0.7153450250625609,0.7239736318588257,0.7260665297508241
273,,,0.7170668840408325,0.7253605723381042,0.7224785685539246,0.7242253422737122,0.7201672792434692,0.7220353484153748,0.7255704402923584,0.7259949445724487
274,,,0.7157894968986511,0.7240177392959595,0.7233332991600037,0.7234538197517395,0.7192191481590271,0.7220621109008789,0.7235975861549377,0.7219954133033752
275,,,0.7189015746116638,0.7236037254333496,0.7240426540374756,0.7259033322334291,0.7171654105186462,0.7225645780563354,0.7258330583572388,0.7259891033172607
276,,,0.7159755825996399,0.7258636951446533,0.7219728827476501,0.723542332649231,0.720038115978241,0.7197215557098389,0.7240171432495117,0.7259668111801147
277,,,0.7160027623176575,0.726581335067749,0.7236171364784241,0.7243736386299133,0.7206994295120239,0.7178338170051575,0.7252436876296997,0.7258636355400085
278,,,0.7166950702667236,0.7252328395843506,0.7225486040115356,0.7291158437728882,0.7190331220626831,0.7225105166435242,0.7232327461242676,0.723303496837616
279,,,0.7172608971595764,0.7254080176353455,0.7264790534973145,0.7243627309799194,0.717576265335083,0.7182520627975464,0.7242763042449951,0.7244625687599182
280,,,0.7184923887252808,0.7261449098587036,0.7236340045928955,0.7236612439155579,0.7207165956497192,0.7142869234085083,0.7246453762054443,0.7252069711685181
281,,,0.7190513610839844,0.7269043922424316,0.7233237624168396,0.725658118724823,0.7190964818000793,0.7191234827041626,0.7251242995262146,0.7281868457794191
282,,,0.7188024520874023,0.7238115668296814,0.7230696082115173,0.7249981164932251,0.7204722762107849,0.7192314863204956,0.7252252101898193,0.7278950810432434
283,,,0.7150529026985168,0.7258013486862183,0.7240674495697021,0.7248216271400452,0.7194660305976868,0.7252930402755737,0.7248465418815613,0.726598858833313
284,,,0.7181001901626587,0.725932240486145,0.7231550216674805,0.7241514325141907,0.7197735905647278,0.7232397198677063,0.7249171137809753,0.7266972661018372
285,,,0.7196753621101379,0.7265543341636658,0.7247149348258972,0.7265641689300537,0.7185872793197632,0.7196457386016846,0.7266502380371094,0.7276279330253601
286,,,0.7179567813873291,0.7273445129394531,0.7243078351020813,0.7254267930984497,0.7198377251625061,0.7256955504417419,0.7247102856636047,0.7256754636764526
287,,,0.7169607281684875,0.7268398404121399,0.7256075143814087,0.7276641726493835,0.7236520648002625,0.7216145992279053,0.7274913191795349,0.7265546321868896
288,,,0.7188597917556763,0.7267577648162842,0.7254056930541992,0.7276739478111267,0.7217997312545776,0.7172002196311951,0.7254239320755005,0.7237468957901001
289,,,0.7183194756507874,0.7271921038627625,0.7222272157669067,0.7252097725868225,0.7214634418487549,0.7238743305206299,0.7241061925888062,0.729073166847229
290,,,0.7166032195091248,0.7255823612213135,0.7242942452430725,0.7221946120262146,0.7223020792007446,0.7178685665130615,0.7262056469917297,0.7255551218986511
291,,,0.7184290885925293,0.7275754809379578,0.7248144149780273,0.7248514890670776,0.7196980714797974,0.7207454442977905,0.7271043062210083,0.7238675951957703
292,,,0.7169244885444641,0.7259987592697144,0.7257813215255737,0.7246540784835815,0.7206423282623291,0.7183786034584045,0.7258318066596985,0.7223901748657227
293,,,0.7198827266693115,0.7279259562492371,0.7246700525283813,0.7240708470344543,0.7196894884109497,0.7259634137153625,0.7264821529388428,0.7276429533958435
294,,,0.7179932594299316,0.7273996472358704,0.7274107933044434,0.7251204848289491,0.7222349047660828,0.7199305295944214,0.7272030115127563,0.7271704673767091
295,,,0.7192994356155396,0.7244512438774109,0.7247640490531921,0.7250044941902161,0.7214658260345459,0.7170774340629578,0.7274651527404785,0.7264668345451355
296,,,0.7187557220458984,0.7268202304840088,0.7258573770523071,0.7253934741020203,0.7226875424385071,0.7217440605163574,0.7254549264907837,0.7258055806159973
297,,,0.7187580466270447,0.7274113893508911,0.7263765335083008,0.7245854735374451,0.7215893864631653,0.7230837345123291,0.7247278690338135,0.7235790491104126
298,,,0.7179015874862671,0.7292456030845642,0.7241483926773071,0.7254783511161804,0.7226817607879639,0.7255132794380188,0.7247537970542908,0.7321143150329591
299,,,0.7180508375167847,0.7279420495033264,,,0.7206507325172424,0.7226425409317017,0.7261667847633362,0.7297614216804504
300,,,0.721095860004425,0.7285397052764893,,,0.7190226316452026,0.7198996543884277,0.7266180515289307,0.7284281849861145
301,,,0.7193741202354431,0.7285692691802979,,,0.723749577999115,0.7270858287811279,0.726556122303009,0.7296326160430908
302,,,0.7181492447853088,0.7286279201507568,,,0.7217918634414673,0.7223739027976991,0.7249020338058472,0.7278521656990051
303,,,0.719559907913208,0.7264708876609802,,,0.7227516770362854,0.7199047207832336,0.7256919145584106,0.727744460105896
304,,,0.7202509045600891,0.7285469174385071,,,0.7230978012084961,0.7188136577606201,0.7284765839576721,0.7292133569717407
305,,,0.7203757166862488,0.7296044230461121,,,0.7246192097663879,0.7223601341247559,0.7295516133308411,0.7294206023216248
306,,,0.7205792665481567,0.7284584045410156,,,0.7231087684631348,0.7198465466499329,0.7284451723098755,0.7291373610496521
307,,,0.7186784148216248,0.7288855314254761,,,0.7246007919311523,0.7228586673736572,0.7270052433013916,0.7287389039993286
308,,,0.7217951416969299,0.7299352288246155,,,0.7218121290206909,0.7230666875839233,0.7285453081130981,0.7295406460762024
309,,,0.7198284864425659,0.7292813658714294,,,0.7238127589225769,0.7228347063064575,0.7299744486808777,0.7310686707496643
310,,,0.72147136926651,0.7275624275207521,,,0.7224865555763245,0.7215645909309387,0.7271097898483276,0.725997269153595
311,,,0.7222232222557068,0.7304973602294922,,,0.7251136898994446,0.7235114574432373,0.7278957366943359,0.7314080595970154
312,,,0.7203563451766968,0.7301222085952759,,,0.7223134040832521,0.7243438959121704,0.7288820147514343,0.7304419279098511
313,,,0.7187729477882385,0.7306355834007263,,,0.7215223908424377,0.7246127128601074,0.7289050221443176,0.7289997339248657
314,,,0.720646858215332,0.7275437712669373,,,0.7226626873016357,0.7195765376091003,0.7297229766845703,0.7264214158058167
315,,,0.7224081158638,0.7299142479896545,,,0.722301185131073,0.7178861498832703,0.7273622751235962,0.7247868180274963
316,,,0.7213754057884216,0.7302181124687195,,,0.7261040806770325,0.7276105880737305,0.72751784324646,0.7247790694236755
317,,,0.7207927107810974,0.7283064723014832,,,0.7238277196884155,0.7241833806037903,0.7283532619476318,0.7243738770484924
318,,,0.7220001220703125,0.7292140126228333,,,0.7272020578384399,0.7278790473937988,0.7280652523040771,0.7292966246604919
319,,,0.7226459980010986,0.7282786369323729,,,0.7228208184242249,0.7212507128715515,,
320,,,0.7215706706047058,0.7279203534126282,,,0.7240602970123291,0.7267042398452759,,
321,,,0.7221639156341553,0.7298499941825867,,,0.7239232659339905,0.7261556386947632,,
322,,,0.7216408252716064,0.7281971573829651,,,0.7250645160675049,0.7206296920776367,,
323,,,0.7233125567436218,0.7280430197715759,,,0.7252736687660217,0.7272122502326965,,
324,,,0.7228485941886902,0.7279166579246521,,,0.72532057762146,0.7270559668540955,,
325,,,0.7242445945739746,0.7298936247825623,,,0.7246910333633423,0.7251546382904053,,
326,,,0.7213362455368042,0.7283719182014465,,,0.7262579798698425,0.7258551120758057,,
327,,,0.7233383655548096,0.7272790670394897,,,0.7226592898368835,0.7276836037635803,,
328,,,0.7232858538627625,0.7287395596504211,,,0.7266929149627686,0.7280582785606384,,
329,,,0.7217176556587219,0.7292901873588562,,,0.7223694920539856,0.7234703898429871,,
330,,,0.7248409986495972,0.7306485772132874,,,0.7242037057876587,0.7249120473861694,,
331,,,0.7201898097991943,0.73045814037323,,,0.7275609374046326,0.7230675220489502,,
332,,,0.7262861728668213,0.7322270274162292,,,0.7230557203292847,0.7246661186218262,,
333,,,0.7237845659255981,0.7313188910484314,,,0.7240458130836487,0.7254719734191895,,
334,,,0.7233403325080872,0.7325599789619446,,,0.7244061231613159,0.7244777679443359,,
335,,,0.7240015864372253,0.729995846748352,,,0.7237390875816345,0.7281265854835509,,
336,,,0.724951446056366,0.7314375042915344,,,0.7264711260795593,0.7263316512107849,,
337,,,0.721788227558136,0.7313598394393921,,,0.7232379913330078,0.7253133058547974,,
338,,,0.7232812643051147,0.7304655909538269,,,0.7259287238121033,0.7204833030700684,,
339,,,0.7219654321670532,0.7288366556167603,,,0.7239429950714111,0.7272235155105591,,
340,,,0.7227777242660522,0.7302942872047424,,,0.726384162902832,0.7224275469779968,,
341,,,0.7231383919715881,0.7320650219917297,,,0.7262097597122192,0.7240923643112183,,
342,,,0.7254700660705566,0.7285782694816589,,,0.7246223688125609,0.7257888913154602,,
343,,,0.7244997024536133,0.7297303676605225,,,0.7246224284172058,0.7237208485603333,,
344,,,0.7225452661514282,0.7311325669288635,,,0.7251425981521606,0.7306163311004639,,
345,,,0.7237285375595093,0.7309924960136414,,,0.7248949408531189,0.722084641456604,,
346,,,0.7244917154312134,0.7312293648719788,,,0.7259187698364258,0.7270473837852478,,
347,,,0.7262583374977112,0.7314756512641907,,,0.7266321778297424,0.7269635796546936,,
348,,,0.7236954569816589,0.731453537940979,,,0.7244993448257446,0.7244474291801453,,
349,,,0.7249718904495239,0.734383225440979,,,0.7275466918945312,0.7252708673477173,,
350,,,0.7226026058197021,0.7317081689834595,,,0.7283370494842529,0.7217741012573242,,
351,,,0.7237918376922607,0.7301059365272522,,,0.7243787050247192,0.7249025702476501,,
352,,,0.7229992747306824,0.7312183380126953,,,0.7254908084869385,0.7270746231079102,,
353,,,0.7241688370704651,0.733229398727417,,,0.7263820171356201,0.7262749075889587,,
354,,,0.724926233291626,0.7325626015663147,,,0.7270483970642091,0.7258892655372621,,
355,,,0.7261061668395996,0.7332924604415894,,,0.7252376675605774,0.7277064919471741,,
356,,,0.7216641902923584,0.732374906539917,,,0.7264211773872375,0.7288742661476135,,
357,,,0.7266206145286559,0.7313148379325867,,,0.7273961305618286,0.7282460927963257,,
358,,,0.7237914204597473,0.7327966690063477,,,0.7252429127693176,0.7263725996017456,,
359,,,0.725570797920227,0.7325134873390198,,,0.7291807532310486,0.7263560891151428,,
360,,,0.7267186641693115,0.7335631251335144,,,0.7261970639228821,0.723699688911438,,
361,,,0.72541743516922,0.7326565384864807,,,0.7283964157104492,0.7287358045578003,,
362,,,0.7228586077690125,0.7335659861564636,,,0.7258631587028503,0.7320234775543213,,
363,,,0.7242686152458191,0.7332081794738771,,,0.7264052033424377,0.7271992564201355,,
364,,,0.7235696911811829,0.7329414486885071,,,0.726995050907135,0.7281887531280518,,
365,,,0.7244095802307129,0.7328731417655945,,,0.7280874848365784,0.7288108468055725,,
366,,,0.7244701385498047,0.7326599359512329,,,0.7307128310203552,0.7299352884292603,,
367,,,0.7242719531059265,0.7328497767448425,,,0.7270334362983704,0.7259453535079956,,
368,,,0.7261926531791687,0.7328466176986694,,,0.7281962633132935,0.7303437590599059,,
369,,,0.7266746163368225,0.7354203462600708,,,0.72797691822052,0.7281829118728638,,
370,,,0.7260597944259644,0.7334962487220764,,,0.7270337343215942,0.7285218238830566,,
371,,,0.7260419726371765,0.7341556549072266,,,0.7284070253372192,0.7263274192810059,,
372,,,0.7255118489265442,0.7309516072273254,,,0.7270556688308716,0.7301990985870361,,
373,,,0.7242977023124695,0.7333741784095764,,,0.726211667060852,0.7257587313652039,,
374,,,0.7262582778930664,0.7333395481109619,,,0.7252103090286255,0.7315226197242737,,
375,,,0.7250611186027527,0.7348555326461792,,,0.7275220155715942,0.7289577722549438,,
376,,,0.7257497310638428,0.7338578104972839,,,0.7275285124778748,0.7268921136856079,,
377,,,0.7253884673118591,0.7341904640197754,,,0.7308420538902283,0.7252681255340576,,
378,,,0.7274737358093262,0.7291985154151917,,,0.7274613380432129,0.7294319868087769,,
379,,,0.7264394164085388,0.7356685996055603,,,0.7286378145217896,0.7273994088172913,,
380,,,0.7249759435653687,0.7348911166191101,,,0.7246464490890503,0.7280933260917664,,
381,,,0.7262701392173767,0.7344436049461365,,,0.7286329865455627,0.7291096448898315,,
382,,,0.7278109192848206,0.7360996603965759,,,0.7306441068649292,0.7274983525276184,,
383,,,0.7285001873970032,0.7337250709533691,,,,,,
384,,,0.7269139885902405,0.7344933152198792,,,,,,
