,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
21,5.8,4.2,3.2,0.58,0.6444444444444444,0.6105263157894737,0.4825378787878788,0.7778152334224357,0.0,0.0,2461.0,62577.0,202.0,296.0,0.992401123046875,0.9241457003379647,0.8926369241929634,0.9081180811808118,0.9967823635292056,0.8316998986143967
22,19.5,7.5,6.5,0.7222222222222221,0.75,0.7358490566037736,0.6622471065803996,0.8493297578626585,0.0,0.0,8032.0,56041.0,904.0,559.0,0.9776763916015625,0.8988361683079678,0.9349319054824816,0.9165287841615792,0.984125032926508,0.8459189046866772
23,2.7,0.3,1.3,0.9,0.675,0.7714285714285714,0.6566666666666667,0.6906677645841732,0.0,0.0,942.0,64454.0,25.0,115.0,0.99786376953125,0.9741468459152016,0.89120151371807,0.9308300395256917,0.999612276865336,0.8706099815157117
24,18.1,13.9,14.9,0.565625,0.5484848484848485,0.556923076923077,0.4347046122780034,0.7074376084701848,1.0,1.0,8200.0,55237.0,902.0,1197.0,0.9679718017578125,0.9009009009009009,0.8726189209322124,0.8865344072652576,0.9839327383815173,0.7961938052238081
25,13.7,15.3,10.3,0.47241379310344833,0.5708333333333333,0.5169811320754717,0.40152358031300334,0.7290603209657245,0.0,0.0,7764.0,55879.0,1142.0,751.0,0.9711151123046875,0.8717718392095217,0.9118027011156782,0.8913380402961942,0.9799722909103663,0.8039763901832867
26,22.2,20.8,19.8,0.5162790697674419,0.5285714285714285,0.5223529411764705,0.39038350313464004,0.6892519756251756,1.0,0.0,10439.0,51940.0,1655.0,1502.0,0.9518280029296875,0.8631552836117082,0.8742148898752198,0.8686498855835241,0.9691202537550144,0.767799352750809
27,3.9,1.1,1.1,0.78,0.78,0.78,0.719047619047619,0.87300953033317,0.0,0.0,1769.0,63573.0,145.0,49.0,0.997039794921875,0.9242424242424242,0.9730473047304731,0.9480171489817792,0.9977243479079695,0.9011716760061131
28,27.5,41.5,41.5,0.3985507246376812,0.3985507246376812,0.3985507246376812,0.28280819965627485,0.6117341916466864,4.0,2.0,12929.0,46816.0,3215.0,2576.0,0.9116363525390625,0.8008548067393458,0.8338600451467268,0.8170242345729722,0.935739841298395,0.6906517094017094
29,19.5,49.5,49.5,0.28260869565217395,0.28260869565217395,0.28260869565217395,0.18178692562432403,0.5347428704833248,8.0,5.0,12104.0,46998.0,3780.0,2654.0,0.901824951171875,0.7620246789221858,0.8201653340561051,0.7900267606553097,0.9255583126550868,0.6529291185672672
30,28.0,51.0,52.0,0.35443037974683544,0.35,0.35220125786163525,0.23686607553442535,0.5592102002608872,6.0,6.0,14066.0,43631.0,4520.0,3319.0,0.8803863525390625,0.7568061982137092,0.8090882945067587,0.782074448861583,0.9061286369961163,0.6421364985163205
