,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
17,14.9,9.1,6.1,0.6208333333333333,0.7095238095238094,0.6622222222222222,0.5569588744588745,0.8174237665118806,0.0,0.0,8446.0,55721.0,749.0,620.0,0.9791107177734375,0.9185426862425231,0.9316126185748952,0.9250314878703247,0.9867363201700018,0.8605196128374937
18,13.3,9.7,12.7,0.5782608695652174,0.5115384615384616,0.5428571428571429,0.4368222795910423,0.6765689957781518,0.0,0.0,10342.0,52297.0,1607.0,1290.0,0.9557952880859375,0.8655117583061344,0.8890990371389271,0.877146855519274,0.9701877411694865,0.7811768260442632
19,9.3,4.7,5.7,0.6642857142857144,0.62,0.6413793103448275,0.5239791725302562,0.7293328720497658,0.0,0.0,8349.0,55745.0,766.0,676.0,0.977996826171875,0.9159626988480527,0.9250969529085873,0.9205071664829106,0.9864451168798994,0.852721887447656
20,10.0,9.0,7.0,0.5263157894736843,0.5882352941176471,0.5555555555555556,0.4335307990360464,0.747072486638394,0.0,0.0,7821.0,54303.0,1480.0,1932.0,0.94793701171875,0.8408773250188152,0.8019071055059982,0.820929988453868,0.9734686194718821,0.6962521143060625
21,6.2,8.8,4.8,0.4133333333333333,0.5636363636363637,0.4769230769230769,0.34807517903493135,0.681780218710373,0.0,0.0,4412.0,59782.0,560.0,782.0,0.979522705078125,0.8873692679002414,0.849441663457836,0.8679913436946685,0.9907195651453382,0.7667709419534237
22,14.1,7.9,4.9,0.640909090909091,0.7421052631578947,0.6878048780487805,0.5833925831202046,0.8218671393212853,0.0,0.0,8289.0,55901.0,903.0,443.0,0.979461669921875,0.9017624020887729,0.9492670636738433,0.9249051550993082,0.9841032321667488,0.8603009859885833
23,5.2,2.8,2.8,0.65,0.65,0.65,0.564087024087024,0.8003129895080263,0.0,0.0,2848.0,62049.0,440.0,199.0,0.9902496337890625,0.8661800486618005,0.9346898588775845,0.8991318074191003,0.9929587607418906,0.8167479208488673
24,1.8,2.2,2.2,0.45,0.45,0.45,0.3904761904761904,0.7101528818208867,0.0,0.0,1138.0,63863.0,132.0,403.0,0.9918365478515625,0.8960629921259843,0.7384815055158988,0.8096762717893988,0.997937338854598,0.6802151823072325
25,7.8,10.2,8.2,0.4333333333333333,0.4875,0.4588235294117647,0.3320586193194889,0.6299635884633574,0.0,0.0,6076.0,56908.0,1809.0,743.0,0.9610595703125,0.770577045022194,0.8910397418976389,0.8264417845484222,0.9691912052727489,0.7042188224385721
26,11.0,25.0,20.0,0.3055555555555555,0.3548387096774193,0.32835820895522383,0.2211634140994983,0.5535900098055155,0.0,1.0,11093.0,48992.0,2548.0,2903.0,0.9168243408203125,0.8132101752070963,0.7925835953129465,0.8027644100300322,0.9505626697710516,0.6705149903288201
27,2.2,0.8,0.8,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.72,0.8418886451154413,0.0,0.0,1800.0,63357.0,187.0,192.0,0.9942169189453125,0.9058882737795672,0.9036144578313253,0.9047499371701433,0.9970571572453732,0.8260670032124828
28,19.6,32.4,22.4,0.3769230769230769,0.4666666666666666,0.4170212765957447,0.29314276998582994,0.6470793160214141,2.0,1.0,10828.0,49897.0,2808.0,2003.0,0.9265899658203125,0.7940745086535641,0.8438936949575248,0.8182264706993615,0.9467223223603074,0.6923716350150265
29,18.5,29.5,30.5,0.3854166666666667,0.37755102040816324,0.38144329896907214,0.2654997497617979,0.6016186352161961,2.0,3.0,12979.0,47146.0,3130.0,2281.0,0.9174346923828125,0.8056986777577752,0.850524246395806,0.8275048614874557,0.937743655024266,0.7057640021750952
30,12.4,38.6,40.6,0.2431372549019608,0.2339622641509434,0.2384615384615385,0.14792609873045554,0.45022152507464314,4.0,3.0,9989.0,47984.0,4121.0,3442.0,0.8845977783203125,0.7079376328844791,0.7437271982726528,0.7253912348861697,0.9209097015641493,0.5691089334548769
31,18.1,31.9,31.9,0.362,0.362,0.362,0.24360350418849305,0.5868176026226868,3.0,2.0,12949.0,46447.0,3920.0,2220.0,0.90631103515625,0.7676210800877349,0.8536488891818841,0.8083525813096948,0.9221712629300931,0.6783487872596784
32,18.8,34.2,32.2,0.3547169811320755,0.36862745098039207,0.3615384615384615,0.2422739483147784,0.6166307871475896,3.0,4.0,13408.0,44792.0,4758.0,2578.0,0.8880615234375,0.7380821314543653,0.8387338921556362,0.7851955961583509,0.903975782038345,0.6463555726957192
33,24.6,35.4,32.4,0.41000000000000003,0.43157894736842095,0.42051282051282046,0.3016014181405676,0.6733297140643224,4.0,4.0,14802.0,45131.0,3137.0,2466.0,0.9145050048828125,0.8251296058866158,0.8571924947880473,0.8408555116880165,0.9350087014170879,0.7254104386179858
34,12.8,55.2,41.2,0.18823529411764706,0.23703703703703702,0.2098360655737705,0.1275365758948873,0.47296921551880483,4.0,2.0,13901.0,40252.0,6053.0,5330.0,0.8263092041015625,0.6966523002906685,0.7228433258800895,0.7095061885925736,0.8692797754022243,0.5497943363391868
35,20.2,29.8,30.8,0.404,0.39607843137254906,0.4,0.2849182512114696,0.5820670714733618,2.0,3.0,13507.0,46508.0,3196.0,2325.0,0.9157562255859375,0.8086571274621326,0.8531455280444669,0.8303058244966959,0.9356993400933526,0.7098486441034265
36,16.1,31.9,29.9,0.3354166666666667,0.35000000000000003,0.3425531914893617,0.22774013731420956,0.5808773770020432,2.0,1.0,11072.0,48711.0,2687.0,3066.0,0.9122161865234375,0.8047096445962643,0.7831376432310087,0.7937771086496755,0.9477217012335111,0.6580683506686479
37,11.4,20.6,22.6,0.35625,0.33529411764705885,0.3454545454545454,0.23221720549981423,0.5724552578332156,3.0,1.0,9421.0,51211.0,3261.0,1643.0,0.9251708984375,0.7428639015928087,0.8515003615328995,0.7934810073275499,0.940134380966368,0.6576614310645724
38,19.4,28.6,30.6,0.4041666666666666,0.388,0.39591836734693875,0.28261916706241,0.5791650528092778,2.0,3.0,13885.0,46284.0,2781.0,2586.0,0.9181060791015625,0.8331333253330133,0.8429967822233015,0.8380360322298337,0.9433200856007338,0.7212237689590691
39,12.5,9.5,10.5,0.5681818181818182,0.5434782608695652,0.5555555555555556,0.44201034366508896,0.7199466967522252,1.0,0.0,5994.0,57718.0,1007.0,817.0,0.97216796875,0.8561634052278246,0.8800469828219057,0.8679409209383145,0.9828522775649212,0.7666922486569455
40,16.0,21.0,23.0,0.43243243243243246,0.41025641025641024,0.42105263157894735,0.2987338281224439,0.5888974002892173,0.0,1.0,7781.0,53567.0,1361.0,2827.0,0.93609619140625,0.8511266681251367,0.7335030165912518,0.7879493670886076,0.9752221089426157,0.6500960815439887
41,11.7,10.3,10.3,0.5318181818181819,0.5318181818181819,0.5318181818181819,0.40866686055763635,0.6840336338322228,0.0,0.0,6674.0,56523.0,1156.0,1183.0,0.9643096923828125,0.8523627075351213,0.8494336260659284,0.8508956460763689,0.9799580436554032,0.7404859647176301
42,11.1,9.9,8.9,0.5285714285714286,0.5549999999999999,0.5414634146341464,0.40594943591495314,0.7281975400928526,0.0,0.0,7534.0,56277.0,586.0,1139.0,0.9736785888671875,0.927832512315271,0.8686728928859679,0.8972786279997618,0.9896945289555599,0.8136947834539368
